Ticker,Type,Période_détail,Période,en XOF,Chiffre d'Affaires,Résultat d'Exploitation,Résultat Financier,Résultat des activités ordinaires,Résultat Hors Activités Ordinaires,Résultat Net,Total Bilan,,Produit net bancaire,Résultat Brut d'Exploitation,Coût du risque,Créances sur la clientèle,Dettes à l'égard de la clientèle,Résultat avant impôts,EBITDAal
FTSC,Trimestriel,T3,3èmetrimestre2021,* Données trimestrielles en millions de XOF,25280,-53,-126,-179,-270,-,,,,,,,,-450,
FTSC,Trimestriel,T3,3èmetrimestre2020,* Données trimestrielles en millions de XOF,24041,-179,1346,1167,400,-,,,,,,,,1567,
FTSC,Trimestriel,T3,3èmetrimestre2019,* Données trimestrielles en millions de XOF,24111,158,88,246,-4,-,,,,,,,,242,
FTSC,Trimestriel,T3,3èmetrimestre2018,* Données trimestrielles en millions de XOF,26422,-,-,661,-,-,,,,,,,,329,
FTSC,Trimestriel,T3,3èmetrimestre2017,* Données trimestrielles en millions de XOF,27893,-,-,943,-,1132,,,,,,,,-,
FTSC,Trimestriel,T3,3èmetrimestre2016,* Données trimestrielles en millions de XOF,25303,-,-,971,-,1132,,,,,,,,-,
FTSC,Autres,T1,2025,* Données trimestrielles en millions de XOF,5745,-78,,,,,,,,,,,,-144,
LNBB,Annuel,An,2024,* Données annuelles en millions de XOF,102544,4458,613,5171,3098,7176,29053,,,,,,,,
LNBB,Annuel,An,2023,* Données annuelles en millions de XOF,93915,5122,830,5952,20,3914,40646,,,,,,,,
LNBB,Annuel,An,2022,* Données annuelles en millions de XOF,74290,8836,-,-,-,6748,36444,,,,,,,,
LNBB,Annuel,An,2021,* Données annuelles en millions de XOF,79933,10186,-,-,-,5072,31453,,,,,,,,
LNBB,Trimestriel,T1,1ertrimestre2025,* Données trimestrielles en millions de XOF,24189,2172,76,2248,,1573,,,,,,,,2248,
LNBB,Trimestriel,T1,1ertrimestre2024,* Données trimestrielles en millions de XOF,25769,2112,32,2144,,1501,,,,,,,,2144,
LNBB,Autres,T1,2025,* Données trimestrielles en millions de XOF,24189,2172,,2248,,1573,,,,,,,,2248,
NEIC,Annuel,An,2024,* Données annuelles en XOF,6744255774,603453112,111468666,714921778,-1179171097,-759371358,6675647428,,,,,,,,
NEIC,Annuel,An,2023,* Données annuelles en XOF,8525436230,1850072232,124010813,1974083045,-357494817,1167140182,9058172062,,,,,,,,
NEIC,Annuel,An,2022,* Données annuelles en XOF,8988063184,1794653147,108730181,1903383328,-240121221,1212304460,7358890518,,,,,,,,
NEIC,Annuel,An,2021,* Données annuelles en XOF,8874246101,1787649834,108035664,1895685498,-432511263,980247893,9690766917,,,,,,,,
NEIC,Annuel,An,2020,* Données annuelles en XOF,7301216273,1365392841,89172929,1454565770,-314989386,800792587,9110103553,,,,,,,,
NEIC,Annuel,An,2019,* Données annuelles en XOF,6438263501,1155381970,48715103,1204097073,-425640641,587989815,7608319991,,,,,,,,
NEIC,Annuel,An,2018,* Données annuelles en XOF,8106737783,998042475,2656158,1000698633,65000,774874633,7468789431,,,,,,,,
NEIC,Annuel,An,2017,* Données annuelles en XOF,6008474693,547722429,-22119836,525602593,10272541,505507847,5827748949,,,,,,,,
NEIC,Annuel,An,2016,* Données annuelles en XOF,3350791142,-1412161570,-,-,-,-124705870,4869324580,,,,,,,,
NEIC,Annuel,An,2015,* Données annuelles en XOF,-,-791234999,-,-,-,-346599298,8959577337,,,,,,,,
NEIC,Semestriel,S1,1ersemestre2024,* Données semestrielles en XOF,1697302514,-49491090,71238614,21747524,,-20528921,,,,,,,,,
NEIC,Semestriel,S1,1ersemestre2023,* Données semestrielles en XOF,2511375791,467003574,70139707,537143281,,162296349,,,,,,,,,
NEIC,Semestriel,S1,1ersemestre2022,* Données semestrielles en XOF,2852452553,872579191,70726611,943305802,,494390382,,,,,,,,,
NEIC,Semestriel,S1,1ersemestre2021,* Données semestrielles en XOF,1656997326,207303564,44628482,251932046,,-187979771,,,,,,,,,
NEIC,Semestriel,S1,1ersemestre2020,* Données semestrielles en XOF,1208808634,-119435933,48257678,-71178255,,-401453673,,,,,,,,,
NEIC,Semestriel,S1,1ersemestre2019,* Données semestrielles en XOF,965349096,-163713878,22100932,-141612946,,-572334450,,,,,,,,,
NEIC,Semestriel,S1,1ersemestre2018,* Données semestrielles en XOF,626791101,-308392485,-1539836,-309932321,,-313091602,,,,,,,,,
NEIC,Semestriel,S1,1ersemestre2017,* Données semestrielles en XOF,2174717915,-73702079,-6478768,-80180847,,-88919822,,,,,,,,,
NEIC,Semestriel,S1,1ersemestre2016,* Données semestrielles en XOF,92068191,-1178283743,-54395000,-1232678743,,-1234274377,,,,,,,,,
NEIC,Trimestriel,T1,1ertrimestre2025,* Données trimestrielles en XOF,48534243,-285395911,29219543,-25676368,,-189949576,,,,,,,,,
NEIC,Trimestriel,T1,1ertrimestre2024,* Données trimestrielles en XOF,105827562,-181125157,38587556,-142537601,,-94719306,,,,,,,,,
NEIC,Trimestriel,T1,1ertrimestre2023,* Données trimestrielles en XOF,92677733,-305775191,36104614,-269670577,,-270229489,,,,,,,,,
NEIC,Trimestriel,T1,1ertrimestre2022,* Données trimestrielles en XOF,126648922,-197217782,44017029,-153200753,,-154272675,,,,,,,,,
NEIC,Trimestriel,T1,1ertrimestre2021,* Données trimestrielles en XOF,190162140,-173172815,19262396,-153910419,,-154988582,,,,,,,,,
NEIC,Trimestriel,T1,1ertrimestre2020,* Données trimestrielles en XOF,241884684,-222315723,23523496,-198792227,,-200006943,,,,,,,,,
NEIC,Trimestriel,T1,1ertrimestre2019,* Données trimestrielles en XOF,105782704,-222221349,7839292,-214382057,,-214826420,,,,,,,,,
NEIC,Trimestriel,T1,1ertrimestre2018,* Données trimestrielles en XOF,110338890,-266786277,-563062,-267349339,,-267881358,,,,,,,,,
NEIC,Trimestriel,T1,1ertrimestre2017,* Données trimestrielles en XOF,138185695,-200490978,0,-200490978,,-199248426,,,,,,,,,
NEIC,Trimestriel,T3,3èmetrimestre2024,* Données trimestrielles en XOF,5223554804,807297725,90255965,897553690,,711091001,,,,,,,,,
NEIC,Trimestriel,T3,3èmetrimestre2023,* Données trimestrielles en XOF,7260894436,1726073297,91862230,1817935527,,1109162313,,,,,,,,,
NEIC,Trimestriel,T3,3èmetrimestre2022,* Données trimestrielles en XOF,7410767022,1851463093,78102897,1929565990,,1268594062,,,,,,,,,
NEIC,Trimestriel,T3,3èmetrimestre2021,* Données trimestrielles en XOF,7166686145,1958391860,65826312,2024218172,,1200934099,,,,,,,,,
NEIC,Trimestriel,T3,3èmetrimestre2020,* Données trimestrielles en XOF,4697251431,766067874,67191467,833259341,,391598165,,,,,,,,,
NEIC,Trimestriel,T3,3èmetrimestre2019,* Données trimestrielles en XOF,4727595063,1032584627,30464358,1063048985,,490153030,,,,,,,,,
NEIC,Trimestriel,T3,3èmetrimestre2018,* Données trimestrielles en XOF,6493100599,1131640018,-2260468,1129379550,,843310100,,,,,,,,,
NEIC,Trimestriel,T3,3èmetrimestre2017,* Données trimestrielles en XOF,4841940627,505931786,-21289730,484642056,,462619900,,,,,,,,,
NEIC,Trimestriel,T3,3èmetrimestre2016,* Données trimestrielles en XOF,2457878759,-788593707,-72165373,-1463975,,-872905282,,,,,,,,,
NEIC,Autres,T1,2025,* Données trimestrielles en XOF,48534243,-285395911,,-25676368,,-189949576,,,,,,,,,
NSBC,Annuel,An,2024,* Données annuelles en millions de XOF,,39937,,,,38112,2514388,,97819,39400,537,1536122,1700893,,
NSBC,Annuel,An,2023,* Données annuelles en millions de XOF,,34546,,,,34813,2037064,,91002,37922,-3376,1307350,1415894,,
NSBC,Annuel,An,2022,* Données annuelles en millions de XOF,,25354,,,,32382,1885056,,80105,29506,-4152,1141361,1220362,,
NSBC,Annuel,An,2021,* Données annuelles en millions de XOF,,23151,,,,23713,1644547,,76622,29199,-6048,1032456,1128500,,
NSBC,Annuel,An,2020,* Données annuelles en millions de XOF,,7830,,,,7201,1549535,,71364,23888,-16058,962176,945550,,
NSBC,Annuel,An,2019,* Données annuelles en millions de XOF,,15258,,,,13617,1193793,,63150,19986,-4728,809906,753787,,
NSBC,Annuel,An,2018,* Données annuelles en millions de XOF,,14967,,,,12196,1084734,,67762,25368,-10401,736553,714546,,
NSBC,Annuel,An,2017,* Données annuelles en millions de XOF,,13117,,,,10015,1013259,,62672,22840,-9723,698777,722081,,
NSBC,Annuel,An,2016,* Données annuelles en millions de XOF,,-,,,,17120,843226,,58691,23891,-,594202,594269,,
NSBC,Annuel,An,2015,* Données annuelles en millions de XOF,,-,,,,14296,750062,,48143,16763,-,502753,586162,,
NSBC,Semestriel,S1,1ersemestre2025,* Données semestrielles en millions de XOF,,-,,,,16314,2709000,,50500,21800,-4200,1673000,1934000,-,
NSBC,Semestriel,S1,1ersemestre2024,* Données semestrielles en millions de XOF,,-,,,,14528,2159000,,45700,18300,-2700,1382000,1511400,-,
NSBC,Semestriel,S1,1ersemestre2023,* Données semestrielles en millions de XOF,,-,,,,11400,1957400,,41400,16400,-3700,1211000,1380000,-,
NSBC,Semestriel,S1,1ersemestre2022,* Données semestrielles en millions de XOF,,-,,,,9622,1711000,,36100,13220,-3590,1067000,1104000,-,
NSBC,Semestriel,S1,1ersemestre2021,* Données semestrielles en millions de XOF,,9259,,,,10028,1506014,,35901,12829,-3570,891579,966925,11995,
NSBC,Semestriel,S1,1ersemestre2020,* Données semestrielles en millions de XOF,,3157,,,,2826,1230473,,30353,9094,-5937,803866,780941,3533,
NSBC,Semestriel,S1,1ersemestre2019,* Données semestrielles en millions de XOF,,-,,,,5907,1148696,,32354,10233,-3194,792755,733575,7457,
NSBC,Semestriel,S1,1ersemestre2018,* Données semestrielles en millions de XOF,,-,,,,4557,1029107,,35423,15551,-10160,684072,722798,5774,
NSBC,Semestriel,S1,1ersemestre2017,* Données semestrielles en millions de XOF,,-,,,,10710,986844,,32979,14344,-1130,567424,689946,12784,
NSBC,Trimestriel,T1,1ertrimestre2025,* Données trimestrielles en millions de XOF,,,,,,7138,2562434,,22402,,,1573747,1782582,7940,
NSBC,Trimestriel,T1,1ertrimestre2024,* Données trimestrielles en millions de XOF,,,,,,7103,2078021,,21849,,,1269989,1422273,7806,
NSBC,Trimestriel,T1,1ertrimestre2023,* Données trimestrielles en millions de XOF,,,,,,6559,2037064,,21383,,,1182572,1283192,7135,
NSBC,Trimestriel,T1,1ertrimestre2022,* Données trimestrielles en millions de XOF,,,,,,3680,-,,16991,,,960410,1050387,4494,
NSBC,Trimestriel,T1,1ertrimestre2021,* Données trimestrielles en millions de XOF,,,,,,3325,-,,17028,,,879763,919022,4402,
NSBC,Trimestriel,T1,1ertrimestre2020,* Données trimestrielles en millions de XOF,,,,,,2510,-,,15796,,,829338,812781,3208,
NSBC,Trimestriel,T1,1ertrimestre2019,* Données trimestrielles en millions de XOF,,,,,,2817,-,,15877,,,787909,714677,3573,
NSBC,Trimestriel,T1,1ertrimestre2018,* Données trimestrielles en millions de XOF,,,,,,2057,-,,17380,,,632731,692937,2620,
NSBC,Trimestriel,T1,1ertrimestre2017,* Données trimestrielles en millions de XOF,,,,,,4231,-,,16189,,,608210,639096,5206,
NSBC,Trimestriel,T3,3èmetrimestre2024,* Données trimestrielles en millions de XOF,,,,,,23687,2229850,,72573,,-,1429552,1525999,25988,
NSBC,Trimestriel,T3,3èmetrimestre2023,* Données trimestrielles en millions de XOF,,,,,,18346,1932909,,63416,,-,1185737,1334116,19905,
NSBC,Trimestriel,T3,3èmetrimestre2022,* Données trimestrielles en millions de XOF,,,,,,15100,-,,56843,,-,1077578,1122611,15926,
NSBC,Trimestriel,T3,3èmetrimestre2021,* Données trimestrielles en millions de XOF,,,,,,14722,1524253,,54074,,-3452,918317,975948,18073,
NSBC,Trimestriel,T3,3èmetrimestre2020,* Données trimestrielles en millions de XOF,,,,,,4855,1333358,,45866,,-7176,814468,835992,6373,
NSBC,Trimestriel,T3,3èmetrimestre2019,* Données trimestrielles en millions de XOF,,,,,,7569,-,,46948,,-,783112,695508,9358,
NSBC,Trimestriel,T3,3èmetrimestre2018,* Données trimestrielles en millions de XOF,,,,,,8944,-,,52196,,-,724743,733718,10311,
NSBC,Trimestriel,T3,3èmetrimestre2017,* Données trimestrielles en millions de XOF,,,,,,14652,-,,49217,,-,613369,722081,17500,
NSBC,Trimestriel,T3,3èmetrimestre2016,* Données trimestrielles en millions de XOF,,,,,,12326,-,,42693,,-,-,-,14921,
NSBC,Autres,T1,2025,* Données trimestrielles en millions de XOF,,,,,,7138,,,22402,,,,,7940,
NSBC,Autres,S1,2025,* Données trimestrielles en millions de XOF,,-,,,,16314,,,50500,21800,-4200,,,-,
NTLC,Annuel,An,2024,* Données annuelles en XOF,220113267165,35276845649,,28968728930,,18149967087,177852053839,,,,,,,,
NTLC,Annuel,An,2023,* Données annuelles en XOF,203618293047,30164175277,,24962063849,,16556698463,170340779234,,,,,,,,
NTLC,Annuel,An,2022,* Données annuelles en XOF,206734071633,29119596834,,25130777250,,16627044028,173973911073,,,,,,,,
NTLC,Annuel,An,2021,* Données annuelles en XOF,195188462419,32776948100,,29820090116,,21268135622,145821269898,,,,,,,,
NTLC,Annuel,An,2020,* Données annuelles en XOF,173224766894,27076473678,,23791820913,,20899537493,117982059661,,,,,,,,
NTLC,Annuel,An,2019,* Données annuelles en XOF,156324352426,2398689273,,-2382862251,,-3517664369,114901007090,,,,,,,,
NTLC,Annuel,An,2018,* Données annuelles en XOF,142870789407,6812464871,,2164004156,,819348971,121739821271,,,,,,,,
NTLC,Annuel,An,2017,* Données annuelles en XOF,148479566904,951839489,,-3547672037,,-4307648559,145636661660,,,,,,,,
NTLC,Annuel,An,2016,* Données annuelles en XOF,128911736851,4110322172,,871927614,,1081956120,150708401078,,,,,,,,
NTLC,Annuel,An,2015,* Données annuelles en XOF,136317772041,8796692227,,3317831017,,3135116948,129950874446,,,,,,,,
NTLC,Semestriel,S1,1ersemestre2024,* Données semestrielles en XOF,116439970331,20910524440,-2786493266,18124031174,-,12361204203,,,,,,,,,
NTLC,Semestriel,S1,1ersemestre2023,* Données semestrielles en XOF,99406906812,15252309779,-2643237997,12609071782,-,8116566626,,,,,,,,,
NTLC,Semestriel,S1,1ersemestre2022,* Données semestrielles en XOF,116525051876,18898241813,-2406659593,16491582220,-,10222542156,,,,,,,,,
NTLC,Semestriel,S1,1ersemestre2021,* Données semestrielles en XOF,98793224581,16444086544,-1683309644,14760776900,-,11156605711,,,,,,,,,
NTLC,Semestriel,S1,1ersemestre2020,* Données semestrielles en XOF,87446168421,10118347367,-1497026454,8621320913,-,10770324557,,,,,,,,,
NTLC,Semestriel,S1,1ersemestre2019,* Données semestrielles en XOF,79258936138,3379474485,-2150612947,1228861538,-83621783,181352699,,,,,,,,,
NTLC,Semestriel,S1,1ersemestre2018,* Données semestrielles en XOF,78013392874,6668416761,-2589161273,4079255488,139829247,1509163232,,,,,,,,,
NTLC,Semestriel,S1,1ersemestre2017,* Données semestrielles en XOF,69595767055,4250703473,-1907076042,2343627431,89507710,2398135141,,,,,,,,,
NTLC,Semestriel,S1,1ersemestre2016,* Données semestrielles en XOF,64484175827,4416058130,-2410478539,2005579591,179130180,2149709771,,,,,,,,,
NTLC,Trimestriel,T1,1ertrimestre2025,* Données trimestrielles en XOF,54079129836,,,9487852888,,5479039619,,,,,,,,,
NTLC,Trimestriel,T1,1ertrimestre2024,* Données trimestrielles en XOF,60748134183,,,6892535872,,4616715612,,,,,,,,,
NTLC,Trimestriel,T1,1ertrimestre2023,* Données trimestrielles en XOF,52735533488,,,4946897320,,3357252561,,,,,,,,,
NTLC,Trimestriel,T1,1ertrimestre2022,* Données trimestrielles en XOF,57827644484,,,3994555295,,2220529563,,,,,,,,,
NTLC,Trimestriel,T1,1ertrimestre2021,* Données trimestrielles en XOF,48059969549,,,5898872126,,4026687777,,,,,,,,,
NTLC,Trimestriel,T1,1ertrimestre2020,* Données trimestrielles en XOF,41432401633,,,1666810454,,405568131,,,,,,,,,
NTLC,Trimestriel,T1,1ertrimestre2019,* Données trimestrielles en XOF,37223803391,,,534820000,,255763000,,,,,,,,,
NTLC,Trimestriel,T1,1ertrimestre2016,* Données trimestrielles en XOF,33835272000,,,1740376423,,1808754000,,,,,,,,,
NTLC,Trimestriel,T3,3èmetrimestre2024,* Données trimestrielles en XOF,171080887336,,,23454447210,,15160838111,,,,,,,,,
NTLC,Trimestriel,T3,3èmetrimestre2023,* Données trimestrielles en XOF,148651723617,,,17385955662,,11199464454,,,,,,,,,
NTLC,Trimestriel,T3,3èmetrimestre2022,* Données trimestrielles en XOF,174596831597,,,20741725939,,13188387513,,,,,,,,,
NTLC,Trimestriel,T3,3èmetrimestre2021,* Données trimestrielles en XOF,148320398622,,,24424457031,,18346606460,,,,,,,,,
NTLC,Trimestriel,T3,3èmetrimestre2020,* Données trimestrielles en XOF,133036690982,,,17589296524,,14610499779,,,,,,,,,
NTLC,Trimestriel,T3,3èmetrimestre2019,* Données trimestrielles en XOF,116927988932,,,6715628373,,4590328770,,,,,,,,,
NTLC,Autres,T1,2025,* Données trimestrielles en XOF,54079129836,,,9487852888,,5479039619,,,,,,,,,
ONTBF,Annuel,An,2024,* Données annuelles en milliers de XOF,141841255,33565160,-2957872,30607288,0,21471149,301493039,,,,,,,,
ONTBF,Annuel,An,2023,* Données annuelles en milliers de XOF,139153817,33311787,-3042421,30269366,0,21129277,288000217,,,,,,,,
ONTBF,Annuel,An,2022,* Données annuelles en milliers de XOF,145625177,35677978,-3068324,32609654,0,22372337,269895441,,,,,,,,
ONTBF,Annuel,An,2021,* Données annuelles en milliers de XOF,154881403,48604853,-3468379,45136474,0,32374022,241725098,,,,,,,,
ONTBF,Annuel,An,2020,* Données annuelles en milliers de XOF,157358290,48520695,-5194127,43326568,0,31051548,247794252,,,,,,,,
ONTBF,Annuel,An,2019,* Données annuelles en milliers de XOF,154061444,45759267,-4307032,41452235,-,30085908,261563615,,,,,,,,
ONTBF,Annuel,An,2018,* Données annuelles en milliers de XOF,159027389,45955025,-1476274,44478751,551006,31814300,200272517,,,,,,,,
ONTBF,Annuel,An,2017,* Données annuelles en milliers de XOF,162722955,43558482,-2391076,41167405,1784,28284547,191724262,,,,,,,,
ONTBF,Annuel,An,2016,* Données annuelles en milliers de XOF,157472108,40729790,-3707261,37022528,-616977,24043621,193948332,,,,,,,,
ONTBF,Annuel,An,2015,* Données annuelles en milliers de XOF,144774489,38432698,-2126182,36306516,2141,25277775,198176830,,,,,,,,
ONTBF,Semestriel,S1,1ersemestre2025,* Données semestrielles en millions de XOF,73806,12109,-,10453,,7670,,,,,,,,,
ONTBF,Semestriel,S1,1ersemestre2024,* Données semestrielles en millions de XOF,70996,16034,-,14860,,9330,,,,,,,,,
ONTBF,Semestriel,S1,1ersemestre2023,* Données semestrielles en millions de XOF,69834,17174,-,15954,,11163,,,,,,,,,
ONTBF,Semestriel,S1,1ersemestre2022,* Données semestrielles en millions de XOF,75058,19328,-,18024,,12526,,,,,,,,,
ONTBF,Semestriel,S1,1ersemestre2021,* Données semestrielles en millions de XOF,78912,25605,-1857,23748,,17476,,,,,,,,,
ONTBF,Semestriel,S1,1ersemestre2020,* Données semestrielles en millions de XOF,79995,23480,-2588,20892,,14586,,,,,,,,,
ONTBF,Semestriel,S1,1ersemestre2019,* Données semestrielles en millions de XOF,78361,21495,-1434,20062,,13884,,,,,,,,,
ONTBF,Semestriel,S1,1ersemestre2018,* Données semestrielles en millions de XOF,83411,26962,-593,26369,,19191,,,,,,,,,
ONTBF,Semestriel,S1,1ersemestre2017,* Données semestrielles en millions de XOF,82109,21503,-777,20726,,15221,,,,,,,,,
ONTBF,Semestriel,S1,1ersemestre2016,* Données semestrielles en millions de XOF,81709,23062,-2491,20571,,14164,,,,,,,,,
ONTBF,Trimestriel,T1,1ertrimestre2025,* Données trimestrielles en millions de XOF,36173,,,5200,,3745,,,,,,,,,
ONTBF,Trimestriel,T1,1ertrimestre2024,* Données trimestrielles en millions de XOF,34693,,,7061,,5279,,,,,,,,,
ONTBF,Trimestriel,T1,1ertrimestre2023,* Données trimestrielles en millions de XOF,34268,,,6778,,4827,,,,,,,,,
ONTBF,Trimestriel,T1,1ertrimestre2022,* Données trimestrielles en millions de XOF,37905,,,9686,,6811,,,,,,,,,
ONTBF,Trimestriel,T1,1ertrimestre2021,* Données trimestrielles en millions de XOF,39755,,,11038,,7967,,,,,,,,,
ONTBF,Trimestriel,T1,1ertrimestre2020,* Données trimestrielles en millions de XOF,40756,,,10697,,7624,,,,,,,,,
ONTBF,Trimestriel,T1,1ertrimestre2019,* Données trimestrielles en millions de XOF,39218,,,11158,,7991,,,,,,,,,
ONTBF,Trimestriel,T1,1ertrimestre2018,* Données trimestrielles en millions de XOF,41540,,,13245,,9827,,,,,,,,,
ONTBF,Trimestriel,T1,1ertrimestre2017,* Données trimestrielles en millions de XOF,41463,,,14045,,10310,,,,,,,,,
ONTBF,Trimestriel,T1,1ertrimestre2016,* Données trimestrielles en millions de XOF,42181,,,10425,,6500,,,,,,,,,
ONTBF,Trimestriel,T3,3èmetrimestre2024,* Données trimestrielles en millions de XOF,106269,,,20264,,13296,,,,,,,,,
ONTBF,Trimestriel,T3,3èmetrimestre2023,* Données trimestrielles en millions de XOF,104379,,,22854,,16183,,,,,,,,,
ONTBF,Trimestriel,T3,3èmetrimestre2022,* Données trimestrielles en millions de XOF,110280,,,24540,,16852,,,,,,,,,
ONTBF,Trimestriel,T3,3èmetrimestre2021,* Données trimestrielles en millions de XOF,116824,,,34126,,24740,,,,,,,,,
ONTBF,Trimestriel,T3,3èmetrimestre2020,* Données trimestrielles en millions de XOF,117275,,,29383,,20471,,,,,,,,,
