Période_détail,Période,ABJC_CA_PNB,ABJC_Total Bilan,ABJC_RE_RBE,ABJC_Résultat Net,ABJC_Capitaux propres,BICB_CA_PNB,BICB_Total Bilan,BICB_RE_RBE,BICB_Résultat Net,BICB_Capitaux propres,BICC_CA_PNB,BICC_Total Bilan,BICC_RE_RBE,BICC_Résultat Net,BICC_Capitaux propres,BNBC_CA_PNB,BNBC_Total Bilan,BNBC_RE_RBE,BNBC_Résultat Net,BNBC_Capitaux propres,BOAB_CA_PNB,BOAB_Total Bilan,BOAB_RE_RBE,BOAB_Résultat Net,BOAB_Capitaux propres,BOABF_CA_PNB,BOABF_Total Bilan,BOABF_RE_RBE,BOABF_Résultat Net,BOABF_Capitaux propres,BOAC_CA_PNB,BOAC_Total Bilan,BOAC_RE_RBE,BOAC_Résultat Net,BOAC_Capitaux propres,BOAM_CA_PNB,BOAM_Total Bilan,BOAM_RE_RBE,BOAM_Résultat Net,BOAM_Capitaux propres,BOAN_CA_PNB,BOAN_Total Bilan,BOAN_RE_RBE,BOAN_Résultat Net,BOAN_Capitaux propres,BOAS_CA_PNB,BOAS_Total Bilan,BOAS_RE_RBE,BOAS_Résultat Net,BOAS_Capitaux propres,CABC_CA_PNB,CABC_Total Bilan,CABC_RE_RBE,CABC_Résultat Net,CABC_Capitaux propres,CBIBF_CA_PNB,CBIBF_Total Bilan,CBIBF_RE_RBE,CBIBF_Résultat Net,CBIBF_Capitaux propres,CFAC_CA_PNB,CFAC_Total Bilan,CFAC_RE_RBE,CFAC_Résultat Net,CFAC_Capitaux propres,CIEC_CA_PNB,CIEC_Total Bilan,CIEC_RE_RBE,CIEC_Résultat Net,CIEC_Capitaux propres,ECOC_CA_PNB,ECOC_Total Bilan,ECOC_RE_RBE,ECOC_Résultat Net,ECOC_Capitaux propres,ETIT_CA_PNB,ETIT_Total Bilan,ETIT_RE_RBE,ETIT_Résultat Net,ETIT_Capitaux propres,FTSC_CA_PNB,FTSC_Total Bilan,FTSC_RE_RBE,FTSC_Résultat Net,FTSC_Capitaux propres,LNBB_CA_PNB,LNBB_Total Bilan,LNBB_RE_RBE,LNBB_Résultat Net,LNBB_Capitaux propres,NEIC_CA_PNB,NEIC_Total Bilan,NEIC_RE_RBE,NEIC_Résultat Net,NEIC_Capitaux propres,NSBC_CA_PNB,NSBC_Total Bilan,NSBC_RE_RBE,NSBC_Résultat Net,NSBC_Capitaux propres,NTLC_CA_PNB,NTLC_Total Bilan,NTLC_RE_RBE,NTLC_Résultat Net,NTLC_Capitaux propres,ONTBF_CA_PNB,ONTBF_Total Bilan,ONTBF_RE_RBE,ONTBF_Résultat Net,ONTBF_Capitaux propres,ORAC_CA_PNB,ORAC_Total Bilan,ORAC_RE_RBE,ORAC_Résultat Net,ORAC_Capitaux propres,ORGT_CA_PNB,ORGT_Total Bilan,ORGT_RE_RBE,ORGT_Résultat Net,ORGT_Capitaux propres,PALC_CA_PNB,PALC_Total Bilan,PALC_RE_RBE,PALC_Résultat Net,PALC_Capitaux propres,PRSC_CA_PNB,PRSC_Total Bilan,PRSC_RE_RBE,PRSC_Résultat Net,PRSC_Capitaux propres,SAFC_CA_PNB,SAFC_Total Bilan,SAFC_RE_RBE,SAFC_Résultat Net,SAFC_Capitaux propres,SCRC_CA_PNB,SCRC_Total Bilan,SCRC_RE_RBE,SCRC_Résultat Net,SCRC_Capitaux propres,SDCC_CA_PNB,SDCC_Total Bilan,SDCC_RE_RBE,SDCC_Résultat Net,SDCC_Capitaux propres,SDSC_CA_PNB,SDSC_Total Bilan,SDSC_RE_RBE,SDSC_Résultat Net,SDSC_Capitaux propres,SEMC_CA_PNB,SEMC_Total Bilan,SEMC_RE_RBE,SEMC_Résultat Net,SEMC_Capitaux propres,SGBC_CA_PNB,SGBC_Total Bilan,SGBC_RE_RBE,SGBC_Résultat Net,SGBC_Capitaux propres,SHEC_CA_PNB,SHEC_Total Bilan,SHEC_RE_RBE,SHEC_Résultat Net,SHEC_Capitaux propres,SIBC_CA_PNB,SIBC_Total Bilan,SIBC_RE_RBE,SIBC_Résultat Net,SIBC_Capitaux propres,SICC_CA_PNB,SICC_Total Bilan,SICC_RE_RBE,SICC_Résultat Net,SICC_Capitaux propres,SIVC_CA_PNB,SIVC_Total Bilan,SIVC_RE_RBE,SIVC_Résultat Net,SIVC_Capitaux propres,SLBC_CA_PNB,SLBC_Total Bilan,SLBC_RE_RBE,SLBC_Résultat Net,SLBC_Capitaux propres,SMBC_CA_PNB,SMBC_Total Bilan,SMBC_RE_RBE,SMBC_Résultat Net,SMBC_Capitaux propres,SNTS_CA_PNB,SNTS_Total Bilan,SNTS_RE_RBE,SNTS_Résultat Net,SNTS_Capitaux propres,SOGC_CA_PNB,SOGC_Total Bilan,SOGC_RE_RBE,SOGC_Résultat Net,SOGC_Capitaux propres,SPHC_CA_PNB,SPHC_Total Bilan,SPHC_RE_RBE,SPHC_Résultat Net,SPHC_Capitaux propres,STAC_CA_PNB,STAC_Total Bilan,STAC_RE_RBE,STAC_Résultat Net,STAC_Capitaux propres,STBC_CA_PNB,STBC_Total Bilan,STBC_RE_RBE,STBC_Résultat Net,STBC_Capitaux propres,SVOC_CA_PNB,SVOC_Total Bilan,SVOC_RE_RBE,SVOC_Résultat Net,SVOC_Capitaux propres,TTLC_CA_PNB,TTLC_Total Bilan,TTLC_RE_RBE,TTLC_Résultat Net,TTLC_Capitaux propres,TTLS_CA_PNB,TTLS_Total Bilan,TTLS_RE_RBE,TTLS_Résultat Net,TTLS_Capitaux propres,UNLC_CA_PNB,UNLC_Total Bilan,UNLC_RE_RBE,UNLC_Résultat Net,UNLC_Capitaux propres,UNXC_CA_PNB,UNXC_Total Bilan,UNXC_RE_RBE,UNXC_Résultat Net,UNXC_Capitaux propres
T3,2018,,,,,,,,,,,,,,,,33301656000.0,,2103279000.0,,,29131000000.0,,,7596000000.0,,28820000000.0,,,11370000000.0,,23568000000.0,,,9118000000.0,,22408000000.0,,,6303000000.0,,15675000000.0,,8121000000.0,6571000000.0,,18565000000.0,,,5430000000.0,,,,,,,41327000000.0,,,19164000000.0,,24275538865.0,,2010587961.0,1362597878.0,,418454000000.0,,3056000000.0,1757000000.0,,60886000000.0,,26804000000.0,12200000000.0,,769074000000.0,12394563000000.0,,139093000000.0,,26422000000.0,,,,,,,,,,6493100599.0,,1131640018.0,843310100.0,,52196000000.0,,,8944000000.0,,,,,,,121703000000.0,,,27915000000.0,,,,,,,,,,2615000000.0,,82535501000.0,,,-3166607000.0,,,,,,,,,,,,,,,,,,,,,,66277991000.0,,,7875439000.0,,,,,,,,,,,,,,,,,48576000000.0,,21786000000.0,16340000000.0,,,,,,,,,,,,,,,,,93058000000.0,,7663000000.0,5401000000.0,,,,,,,43477999533.0,,,1379383031.0,,90951000000.0,,,-604000000.0,,,,,,,,,,,,,,,,,312932000000.0,,,9788000000.0,,,,,,,42590963.0,,-4810603.0,-1133128.0,,,,,,
T4,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29726000000.0,,6257000000.0,6340000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1,2018,5536146000.0,,799452000.0,571843000.0,,,,,,,24257000000.0,,6867000000.0,4220000000.0,,21917361000.0,,1379935000.0,,,19911000000.0,,9223000000.0,6805000000.0,,18698000000.0,,10080000000.0,7624000000.0,,15727000000.0,,7589000000.0,6756000000.0,,14401000000.0,,5103000000.0,4569000000.0,,10477000000.0,,5384000000.0,4338000000.0,,11913000000.0,,4377000000.0,3802000000.0,,6474000000.0,,653000000.0,835000000.0,,25780000000.0,,16636000000.0,11198000000.0,,48391596000.0,,4291342000.0,2895889000.0,,266293000000.0,,3225000000.0,1956000000.0,,41662000000.0,,18867000000.0,11790000000.0,,511649000000.0,,,94672000000.0,,19656000000.0,,107000000.0,-59000000.0,,,,,,,626791101.0,,-308392485.0,-313091602.0,,35423000000.0,1029107000000.0,15551000000.0,4557000000.0,,78013392874.0,,6668416761.0,1509163232.0,,83411000000.0,,26962000000.0,19191000000.0,,,,,,,,,,7003000000.0,,,,,,,23187000000.0,,1360000000.0,861000000.0,,,,,,,,,,,,44397000000.0,,748000000.0,535000000.0,,46975904930.0,,2889523522.0,8940180112.0,,11029000000.0,,1069000000.0,764000000.0,,62394000000.0,,32143000000.0,19983000000.0,,171095000000.0,,4315000000.0,3020000000.0,,34372000000.0,968532000000.0,18932000000.0,12632000000.0,,520028946.0,,,-220526336.0,,3665251000.0,,-3582000.0,-132691000.0,,87585803351.0,,6388878374.0,3430863192.0,,59572460712.0,,4905684779.0,,,506370000000.0,,159081000000.0,104512000000.0,,30347250058.0,,2375620260.0,1641438899.0,,56402000000.0,,-316000000.0,-1675000000.0,,2963241068.0,,56976398.0,90929207.0,,35993827000.0,,-1359067000.0,-1665519000.0,,,,,,,208556000000.0,,8453000000.0,7025000000.0,,184892000000.0,,,,,30641347.0,,-2097575.0,-3528002.0,,20038481397.0,,2864328524.0,,
S2,2018,,,,,,,,,,,,,,,,,,,,,,,,,,39643000000.0,,20846000000.0,17293000000.0,,,,,,,,,,,,,,,,,24949000000.0,,8837000000.0,8509000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100793109000.0,,-11605542000.0,-12612926000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
An,2018,12217280182.0,8651487602.0,2012163156.0,1509605657.0,,,,,,,48787000000.0,677786000000.0,16424000000.0,9793000000.0,,44349634000.0,48170096000.0,2528676000.0,1650101000.0,,39387000000.0,861015000000.0,16858000000.0,12724000000.0,,39643000000.0,790804000000.0,20846000000.0,17293000000.0,,32833000000.0,576928000000.0,13763000000.0,11699000000.0,,29726000000.0,484979000000.0,6257000000.0,6340000000.0,,20630000000.0,300491000000.0,10376000000.0,7666000000.0,,24949000000.0,449936000000.0,8837000000.0,8508000000.0,,13290994189.0,13155114989.0,607549388.0,762719881.0,,56705000000.0,1152245000000.0,34269000000.0,24531000000.0,,97870689715.0,55583491203.0,8327956428.0,6489294992.0,,587236382000.0,928358908000.0,6976049000.0,4929701000.0,,84822000000.0,1467881000000.0,38920000000.0,20707000000.0,,1014373000000.0,12891547000000.0,390374000000.0,138487000000.0,,43898979000.0,56064645000.0,2260417000.0,1682581000.0,,,,,,,8106737783.0,7468789431.0,998042475.0,774874633.0,,67762000000.0,1084734000000.0,25368000000.0,12196000000.0,,142870789407.0,121739821271.0,6812464871.0,819348971.0,,159027389000.0,200272517000.0,45955025000.0,31814300000.0,,,,,,,,2159904000000.0,17265000000.0,12491000000.0,,100793109046.0,117298825226.0,-11605542144.0,-12612926295.0,,51556000000.0,36767591000.0,3038000000.0,2012751000.0,,,62861000000.0,148000000.0,67000000.0,,56187000000.0,93617000000.0,1508000000.0,-301000000.0,,98432703000.0,211328883000.0,3825358000.0,2863674000.0,,89298914000.0,124996474000.0,3835243000.0,10408503000.0,,19797267000.0,20201694000.0,336187000.0,-74528000.0,,127970000000.0,1902583000000.0,63454000000.0,41841000000.0,,347717444000.0,100128117000.0,8041403000.0,5389160000.0,,65941000000.0,1069788000000.0,35360000000.0,23200000000.0,,1393219028.0,3933301419.0,103323999.0,989401440.0,,7446826835.0,18031095309.0,-13346446.0,-81836547.0,,202816000000.0,271179000000.0,7107000000.0,1305000000.0,,134198000000.0,99817000000.0,11376000000.0,7877000000.0,,1098698000000.0,1676180000000.0,307611000000.0,187091000000.0,,56700298000.0,86506526000.0,4418294000.0,2977497000.0,,129854699000.0,135042041000.0,2071630000.0,-847996000.0,,7139448000.0,8979086000.0,444621000.0,365742000.0,,76802068329.0,21591993716.0,-1845120794.0,-2294782224.0,,14289000000.0,25410000000.0,-82000000.0,170000000.0,,425051000000.0,141579000000.0,15097000000.0,11523000000.0,,382174558000.0,141006569000.0,11052739000.0,6342187000.0,,55517396000.0,69254000000.0,-6659251000.0,-4077214000.0,,38977247633.0,35436275511.0,5511306420.0,4197877975.0,
T1,2019,,,,,,,,,,,,,,,,11321340000.0,,690286000.0,406597000.0,,9144000000.0,,,3303000000.0,,9190000000.0,,,3541000000.0,,7956000000.0,,,2697000000.0,,6893000000.0,,1463000000.0,1572000000.0,,5196000000.0,,,2038000000.0,,7367000000.0,,,2261000000.0,,2732000000.0,,-20000000.0,19000000.0,,15648000000.0,1158706000000.0,,7524000000.0,,26007467.0,,2223622.0,1563471.0,,154272000000.0,,3156000000.0,1992000000.0,,19327000000.0,,8433000000.0,6388000000.0,,224240000000.0,12699131000000.0,,48835000000.0,,10540000000.0,,232000000.0,,,,,,,,105782704.0,,-222221349.0,-214826420.0,,15877000000.0,,,2817000000.0,,37223803391.0,,,255763000.0,,39218000000.0,,,7991000000.0,,,,,,,,,,4036000000.0,,31270898000.0,,,2809453000.0,,13258078226.0,,,409443083.0,,,63369000000.0,,-579000000.0,,16118041661.0,,,2856118074.0,,21968000000.0,,1172000000.0,828000000.0,,24961098000.0,,,1444484000.0,,,,,,,32866000000.0,,14619000000.0,9997000000.0,,88179000000.0,,2489000000.0,1655000000.0,,15824000000.0,,7773000000.0,5921000000.0,,,,,,,1696005000.0,,,-238175000.0,,,,,,,11156239620.0,,,-1425881610.0,,270100000000.0,,,49800000000.0,,13720345470.0,,,607551095.0,,32801000000.0,,,110000000.0,,,,,,,22654373000.0,,1059350000.0,1079890000.0,,4271340161.0,,-415879813.0,-544333312.0,,107519000000.0,,,3077000000.0,,,,,,,13787205000.0,,428038000.0,-267096000.0,,10213607523.0,,1070992272.0,790669265.0,
T2,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T3,2019,,,,,,,,,,,,,,,,31114016000.0,,1108326000.0,,,30386000000.0,,,11003000000.0,,31333000000.0,,,13306000000.0,,26040000000.0,,,9556000000.0,,22224000000.0,,5861000000.0,-6795000000.0,,16811000000.0,,8195000000.0,6257000000.0,,20728000000.0,,,6144000000.0,,10291000000.0,,801000000.0,650000000.0,,41463000000.0,,27441000000.0,20564000000.0,,,,,,,,,,,,60606000000.0,,27264000000.0,17986000000.0,,682441000000.0,13597389000000.0,,127310000000.0,,24111000000.0,,158000000.0,,,,,,,,4727595063.0,,1032584627.0,490153030.0,,46948000000.0,,,7569000000.0,,116927988932.0,,,4590328770.0,,116128000000.0,,,21320000000.0,,,,,,,,,,9094000000.0,,85860778000.0,,,4431555000.0,,40463741915.0,,,1100605907.0,,,,,-992000000.0,,42160647160.0,,-4286497163.0,-7705580243.0,,,,,,,65056913000.0,,,10571031000.0,,,,,,,108321000000.0,,53695000000.0,36907000000.0,,261070000000.0,,5336000000.0,3366000000.0,,51961000000.0,,26937000000.0,20859000000.0,,,,,,,5242073000.0,,,-395652000.0,,,,,,,76826000000.0,,135000000.0,-701000000.0,,820000000000.0,,,143400000000.0,,46539351179.0,,,4143629159.0,,101506000000.0,,,1220000000.0,,5633824516.0,,924535989.0,842670656.0,,,,,,,,,,,,333734000000.0,,,7485000000.0,,,,,,,,,,,,,,,,
T4,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32055000000.0,,9176000000.0,-6987000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63371000000.0,,-211000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1,2019,5985253000.0,,1042584000.0,797730000.0,,,,,,,23027000000.0,,6057000000.0,704000000.0,,21708014000.0,,967391000.0,528910000.0,,19448000000.0,,8650000000.0,7957000000.0,,20782000000.0,,11602000000.0,9124000000.0,,17097000000.0,,7684000000.0,6734000000.0,,14582000000.0,,3622000000.0,-9040000000.0,,11138000000.0,,5595000000.0,4530000000.0,,14145000000.0,,6639000000.0,4010000000.0,,6106000000.0,,573000000.0,503000000.0,,29989000000.0,,19087000000.0,13789000000.0,,50975334000.0,,3741230000.0,2598508000.0,,313444000000.0,,5858000000.0,3042000000.0,,40239000000.0,,18590000000.0,12886000000.0,,450397000000.0,,,95660000000.0,,17735000000.0,,20000000.0,254000000.0,,,,,,,965349096.0,,-163713878.0,-572334450.0,,32354000000.0,1148696000000.0,10233000000.0,5907000000.0,,79258936138.0,,3379474485.0,181352699.0,,78361000000.0,,21495000000.0,13884000000.0,,,,,,,,,,2782000000.0,,66497628000.0,,9760195000.0,9077333000.0,,26623000000.0,,1285000000.0,850000000.0,,,,,-211000000.0,,33007128465.0,,-605273464.0,-3573901281.0,,45413000000.0,,1480000000.0,1235000000.0,,46792947562.0,,2873177813.0,11768097910.0,,9503000000.0,,548000000.0,388000000.0,,71513000000.0,,34746000000.0,23710000000.0,,175658000000.0,,4719000000.0,3278000000.0,,33294000000.0,1082337000000.0,17087000000.0,12698000000.0,,1252772454.0,,,120022240.0,,3494373000.0,,-190249000.0,147052000.0,,93833656897.0,,12095557744.0,8782797292.0,,39487263276.0,,-1257651633.0,,,541997000000.0,,157426000000.0,93818000000.0,,29411398163.0,,3747533006.0,2680855674.0,,64361000000.0,,1353000000.0,-851000000.0,,3362331001.0,,467127636.0,469817631.0,,45368153000.0,,1870504000.0,1880285000.0,,,,,,,227251000000.0,,7780000000.0,5616000000.0,,216680000000.0,,,,,,,,,,20838332772.0,,2085847656.0,1506228567.0,
S2,2019,,,,,,,,,,,,,,,,,,,,,,,,,,42727000000.0,,23411000000.0,18511000000.0,,,,,,,,,,,,,,,,,30102000000.0,,12364000000.0,9115000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104587935000.0,,-3978947000.0,-5562421000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
An,2019,12195637944.0,8083601728.0,1995167508.0,1532787784.0,,,,,,,45937000000.0,748861000000.0,13880000000.0,-3612000000.0,,41285545000.0,45293541000.0,944286000.0,423125000.0,,41388000000.0,920808000000.0,18698000000.0,15002000000.0,,42708000000.0,867213000000.0,23391000000.0,18511000000.0,,35375000000.0,608499000000.0,15855000000.0,14382000000.0,,32055000000.0,577348000000.0,9176000000.0,-6987000000.0,,23448000000.0,343902000000.0,11529000000.0,8502000000.0,,30102000000.0,534863000000.0,12365000000.0,9115000000.0,,15199536904.0,13994028124.0,884361856.0,637951839.0,,59005000000.0,1211788000000.0,36508000000.0,27692000000.0,,103289818986.0,58521584102.0,7482882635.0,5255468516.0,,666829019000.0,1049470379000.0,10338703000.0,6534424000.0,,83400000000.0,1494457000000.0,39343000000.0,25365000000.0,,950264000000.0,13804166000000.0,321515000000.0,161047000000.0,,40436698000.0,51051574000.0,2192357000.0,1855141000.0,,,,,,,6438263501.0,7608319991.0,1155381970.0,587989815.0,,63150000000.0,1193793000000.0,19986000000.0,13617000000.0,,156324352426.0,114901007090.0,2398689273.0,-3517664369.0,,154061444000.0,261563615000.0,45759267000.0,30085908000.0,,784054000000.0,1531750000000.0,168453000000.0,106842000000.0,,,2634338000000.0,23790000000.0,18327000000.0,,104587934779.0,126600342382.0,-3978947043.0,-5562420807.0,,54776000000.0,35607000000.0,2807000000.0,1807000000.0,,,63371000000.0,-86000000.0,-211000000.0,,56656000000.0,92298000000.0,-1134000000.0,-5339000000.0,,98432703000.0,238492326000.0,3825358000.0,2863674000.0,,88182968000.0,122156696000.0,4093959000.0,9382776000.0,,18685566000.0,18107898000.0,1021451000.0,690340000.0,,150316000000.0,2152649000000.0,72432000000.0,50253000000.0,,354252451000.0,96388502000.0,8088399000.0,5465466000.0,,71887000000.0,1099398000000.0,39237000000.0,28057000000.0,,1856990827.0,3925048002.0,163015925.0,2350841.0,,7170432956.0,17351927849.0,-737217856.0,-26523307.0,,225004000000.0,275982000000.0,17267000000.0,13095000000.0,,116253000000.0,97322000000.0,950000000.0,58000000.0,,1179224000000.0,1823012000000.0,316748000000.0,195343000000.0,,61389413000.0,87399032000.0,6815007000.0,4520355000.0,,143735241000.0,147034369000.0,7524610000.0,3374806000.0,,9277157000.0,11884748000.0,978905000.0,865967000.0,,94693057000.0,29331556171.0,786600059.0,5290810615.0,,12079000000.0,23330000000.0,-4968000000.0,-4496000000.0,,453131000000.0,136630000000.0,13479000000.0,10419000000.0,,448269120000.0,176667873000.0,12247886000.0,5827011000.0,,56379066000.0,60633338000.0,-16285392000.0,-21857272000.0,,40166658390.0,38293838977.0,4318973894.0,3094074102.0,
T1,2020,,,,,,,,,,,,,,,,10254720000.0,,497378000.0,,,11162000000.0,,,4146000000.0,,10893000000.0,,,4266000000.0,,10104000000.0,,,4457000000.0,,7014000000.0,,2040000000.0,1165000000.0,,5376000000.0,,2501000000.0,2125000000.0,,6454000000.0,,,1839000000.0,,5467000000.0,,560000000.0,349000000.0,,14762000000.0,,,7740000000.0,,26201333205.0,,2038334086.0,1432562530.0,,168481000000.0,,3135000000.0,1717000000.0,,19798000000.0,,8814000000.0,5062000000.0,,233826000000.0,13900676000000.0,,40187000000.0,,9531000000.0,,475000000.0,,,,,,,,241884684.0,,-222315723.0,-200006943.0,,15796000000.0,,,2510000000.0,,41432401633.0,,,405568131.0,,40756000000.0,,,7624000000.0,,,,,,,,,,643000000.0,,40949025000.0,,,6848746000.0,,13926530854.0,,,408814404.0,,,64455000000.0,,-584000000.0,,16532044296.0,,,3522664245.0,,27606000000.0,,1361000000.0,794000000.0,,24283620000.0,,,1101011000.0,,,,,,,39884000000.0,,20416000000.0,14134000000.0,,89705000000.0,,1973000000.0,1345000000.0,,19193000000.0,,11096000000.0,8409000000.0,,,,,,,1759428000.0,,,-84337000.0,,,,,,,31499333141.0,,,1729362767.0,,274100000000.0,,,46400000000.0,,16766938804.0,,,1847956972.0,,44843000000.0,,,2479000000.0,,,,,,,27403060000.0,,942586000.0,953823000.0,,2670590558.0,,-1064502118.0,6663820481.0,,114605000000.0,,,1666000000.0,,116813000000.0,,,,,11511070000.0,,259804000.0,61253000.0,,8572503440.0,,321737596.0,236142147.0,
T2,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T3,2020,,,,,,,,,,,33253000000.0,,11090000000.0,6841000000.0,,29175865000.0,,974597000.0,363520000.0,,34655000000.0,,,12023000000.0,,34304000000.0,,,14013000000.0,,30700000000.0,,15973000000.0,11781000000.0,,24205000000.0,,9622000000.0,5787000000.0,,17811000000.0,,9244000000.0,6065000000.0,,20986000000.0,,,5517000000.0,,14917000000.0,,1770000000.0,1281000000.0,,50309000000.0,,32089000000.0,24759000000.0,,,,,,,,,,,,62295000000.0,,30052000000.0,22856000000.0,,708863000000.0,,,15809000000.0,,24041000000.0,,-179000000.0,,,,,,,,4697251431.0,,766067874.0,391598165.0,,45866000000.0,1333358000000.0,,4855000000.0,,133036690982.0,,,14610499779.0,,117275000000.0,,,20471000000.0,,,,,,,,,,5093000000.0,,95687852000.0,,,7136283000.0,,37009672738.0,,,1082208302.0,,,,,-1093000000.0,,48400326575.0,,1081439998.0,-931027588.0,,93517000000.0,,4733000000.0,3447000000.0,,61274209000.0,,,10729325000.0,,,,,,,119324000000.0,,62323000000.0,34646000000.0,,233518000000.0,,2801000000.0,1640000000.0,,56100000000.0,,30700000000.0,23200000000.0,,,,,,,4780460000.0,,,-241666000.0,,,,,,,79550000000.0,,,5959000000.0,,895000000000.0,,,140000000000.0,,47740996825.0,,,4835923203.0,,115923000000.0,,,3205000000.0,,9425414561.0,,1268017120.0,1025066691.0,,,,,,,,,,,,308321000000.0,,,5589000000.0,,289862000000.0,,,,,,,,,,26275302190.0,,1107201773.0,868346819.0,
T4,2020,,,,,,,,,,,10453000000.0,,,-2168000000.0,,,,,,,,,,,,,,,,,,,,,,32348000000.0,,12363000000.0,528000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66533000000.0,,-1640000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1,2020,2869634000.0,,-505044000.0,-480087000.0,,,,,,,23380000000.0,,7297000000.0,4715000000.0,,19005530000.0,,846780000.0,389550000.0,,22950000000.0,,11481000000.0,8081000000.0,,23231000000.0,,12655000000.0,9295000000.0,,19926000000.0,,10034000000.0,7312000000.0,,15853000000.0,,6082000000.0,3080000000.0,,11136000000.0,,5604000000.0,3324000000.0,,13389000000.0,,5355000000.0,3692000000.0,,10451000000.0,,1590000000.0,1144000000.0,,32624000000.0,,21244000000.0,16048000000.0,,44358902000.0,,2037327000.0,1329824000.0,,333149000000.0,,6165000000.0,3658000000.0,,39079000000.0,1374237000000.0,17901000000.0,12489000000.0,,459216000000.0,,,76772000000.0,,17077000000.0,,-677000000.0,744000000.0,,,,,,,1208808634.0,,-119435933.0,-401453673.0,,30353000000.0,1230473000000.0,9094000000.0,2826000000.0,,87446168421.0,,10118347367.0,10770324557.0,,79995000000.0,,23480000000.0,14586000000.0,,,,,,,,,,1409000000.0,,75980472000.0,,11561571000.0,10610475000.0,,23821000000.0,,935000000.0,478000000.0,,,,,-402000000.0,,34479059279.0,,4448688409.0,2820366723.0,,59362000000.0,,2654000000.0,1872000000.0,,43677805851.0,,1642919997.0,10833088160.0,,10009000000.0,,542000000.0,408000000.0,,79037000000.0,,41724000000.0,24052000000.0,,154546000000.0,,2234000000.0,1357000000.0,,35900000000.0,1167600000000.0,19400000000.0,15000000000.0,,,,,,,3303060000.0,,-226184000.0,-112006000.0,,87415281978.0,,11818496656.0,7771415742.0,,49350631893.0,,3731939511.0,2562000000.0,,587309000000.0,,155431000000.0,89876000000.0,,33494079081.0,,5242361797.0,3683155901.0,,76282000000.0,,3622000000.0,1728000000.0,,5575542571.0,,23385378.0,43556085.0,,53139563000.0,,1816952000.0,1835153000.0,,,,,,,201397000000.0,,4374000000.0,3063000000.0,,197020000000.0,,,,,,,,,,16629360772.0,,439534616.0,352218340.0,
