Ticker,Période_détail,Période,CA_PNB,Total Bilan,RE_RBE,Résultat Net,Capitaux propres
PRSC,S1,2021,28879000000.0,,2086000000.0,1358000000.0,
PRSC,S1,2020,23821000000.0,,935000000.0,478000000.0,
PRSC,S1,2019,26623000000.0,,1285000000.0,850000000.0,
PRSC,S1,2018,23187000000.0,,1360000000.0,861000000.0,
PRSC,S1,2017,25133000000.0,,,,
PRSC,S1,2016,28083000000.0,,,,
PRSC,T1,2024,18344124120.0,,,81026629.0,
PRSC,T1,2023,21228088687.0,,,848248019.0,
PRSC,T1,2022,17076391814.0,,,1260233395.0,
PRSC,T1,2021,14827947796.0,,,707172036.0,
PRSC,T1,2020,13926530854.0,,,408814404.0,
PRSC,T1,2019,13258078226.0,,,409443083.0,
PRSC,T3,2023,55937281969.0,,,1304757980.0,
PRSC,T3,2022,51843203879.0,,,2879641263.0,
PRSC,T3,2021,48000714063.0,,,2791861250.0,
PRSC,T3,2020,37009672738.0,,,1082208302.0,
PRSC,T3,2019,40463741915.0,,,1100605907.0,
SAFC,An,2024,,74195000000.0,-75000000.0,-165000000.0,
SAFC,An,2023,,70073000000.0,-422000000.0,-579000000.0,
SAFC,An,2022,,67022000000.0,,-235000000.0,
SAFC,An,2021,,64690000000.0,-550000000.0,-603000000.0,
SAFC,An,2020,,66533000000.0,-1403000000.0,-1640000000.0,
SAFC,An,2019,,63371000000.0,-86000000.0,-211000000.0,
SAFC,An,2018,,62861000000.0,148000000.0,67000000.0,
SAFC,An,2017,,71744000000.0,-2858000000.0,-2932000000.0,
SAFC,An,2016,,68038000000.0,,-452000000.0,
SAFC,An,2015,,65144000000.0,,71000000.0,
SAFC,S1,2024,,68618000000.0,,-37000000.0,
SAFC,S1,2023,,65964000000.0,,-64000000.0,
SAFC,S1,2022,,,,-218000000.0,
SAFC,S1,2021,,,,-631000000.0,
SAFC,S1,2020,,,,-402000000.0,
SAFC,S1,2019,,,,-211000000.0,
SAFC,S1,2018,,,,,
SAFC,S1,2017,,,,-1344000000.0,
SAFC,S1,2016,,,,-118000000.0,
SAFC,T1,2024,,72390000000.0,,-407000000.0,
SAFC,T1,2023,,65044000000.0,,-228000000.0,
SAFC,T1,2022,,76265000000.0,,-273000000.0,
SAFC,T1,2021,,67509000000.0,,-444000000.0,
SAFC,T1,2020,,64455000000.0,,-584000000.0,
SAFC,T1,2019,,63369000000.0,,-579000000.0,
SAFC,T3,2023,,,,-351000000.0,
SAFC,T3,2022,,,,-152000000.0,
SAFC,T3,2021,,,,-887000000.0,
SAFC,T3,2020,,,,-1093000000.0,
SAFC,T3,2019,,,,-992000000.0,
SAFC,T4,2024,,74195000000.0,,-165000000.0,
SAFC,T4,2023,,70073000000.0,,-579000000.0,
SAFC,T4,2022,,67022000000.0,,-235000000.0,
SAFC,T4,2021,,64690000000.0,,-603000000.0,
SAFC,T4,2020,,66533000000.0,,-1640000000.0,
SAFC,T4,2019,,63371000000.0,,-211000000.0,
SCRC,An,2024,87219000000.0,123092000000.0,8076000000.0,2591000000.0,
SCRC,An,2023,68135000000.0,115465000000.0,-4912000000.0,-10324000000.0,
SCRC,An,2022,68635000000.0,124042000000.0,-4861000000.0,-8756000000.0,
SCRC,An,2021,62497000000.0,107247000000.0,-2715000000.0,-6573000000.0,
SCRC,An,2020,63333000000.0,94560000000.0,4404000000.0,1788000000.0,
SCRC,An,2019,56656000000.0,92298000000.0,-1134000000.0,-5339000000.0,
SCRC,An,2018,56187000000.0,93617000000.0,1508000000.0,-301000000.0,
SCRC,An,2017,56162000000.0,91140000000.0,3833000000.0,3147000000.0,
SCRC,An,2016,52799000000.0,79787000000.0,6471000000.0,4269000000.0,
SCRC,An,2015,47728000000.0,74490000000.0,8442000000.0,5867000000.0,
SCRC,S1,2024,45147420384.0,,4287278203.0,1263847895.0,
SCRC,S1,2023,41304548712.0,,-4972694221.0,-8159358060.0,
SCRC,S1,2022,37705501724.0,,-561200016.0,-2437568930.0,
SCRC,S1,2021,31672246264.0,,4257255255.0,2770763052.0,
SCRC,S1,2020,34479059279.0,,4448688409.0,2820366723.0,
SCRC,S1,2019,33007128465.0,,-605273464.0,-3573901281.0,
SCRC,S1,2017,32281082749.0,,3121363835.0,2622118825.0,
SCRC,S1,2016,31236416931.0,,7881969928.0,5415725822.0,
SCRC,T1,2024,28842209966.0,,6162414933.0,4686929801.0,
SCRC,T1,2023,24618058432.0,,,2601450050.0,
SCRC,T1,2022,20959899142.0,,,6069920078.0,
SCRC,T1,2021,16782571568.0,,,4753038293.0,
SCRC,T1,2020,16532044296.0,,,3522664245.0,
SCRC,T1,2019,16118041661.0,,,2856118074.0,
SCRC,T1,2018,14617349949.0,,,3427634396.0,
SCRC,T1,2017,15221717620.0,,,4223767358.0,
SCRC,T1,2016,15353000000.0,,,5068000000.0,
SCRC,T3,2024,59805461590.0,,-1077767863.0,-5191997803.0,
SCRC,T3,2023,53972184618.0,,-9682287775.0,-14046142368.0,
SCRC,T3,2022,50552361030.0,,-5359944121.0,-8210121702.0,
SCRC,T3,2021,44961244276.0,,510253350.0,-1846960146.0,
SCRC,T3,2020,48400326575.0,,1081439998.0,-931027588.0,
SCRC,T3,2019,42160647160.0,,-4286497163.0,-7705580243.0,
SCRC,T3,2017,40392828360.0,,,-1530885773.0,
SCRC,T3,2016,40376683314.0,,,2683329253.0,
SCRC,T4,2024,87219126842.0,,8076140771.0,2590611302.0,
SCRC,T4,2023,68134693800.0,,-4911844712.0,-10324162375.0,
SCRC,T4,2017,56161506868.0,,,3516894927.0,
SCRC,T4,2016,52799255080.0,,,4268913564.0,
SDCC,An,2024,172235053000.0,432406017000.0,6770541000.0,3560488000.0,
SDCC,An,2023,175458474000.0,381717984000.0,9389199000.0,4903679000.0,
SDCC,An,2022,160671009000.0,353554454000.0,8148301000.0,4805517000.0,
SDCC,An,2021,135513686000.0,297251401000.0,6720471000.0,4352130000.0,
SDCC,An,2020,127480235000.0,271676820000.0,6372159000.0,4307472000.0,
SDCC,An,2019,98432703000.0,238492326000.0,3825358000.0,2863674000.0,
SDCC,An,2018,98432703000.0,211328883000.0,3825358000.0,2863674000.0,
SDCC,An,2017,91269535000.0,194875718000.0,2262877000.0,2722632000.0,
SDCC,An,2016,87982585000.0,171159852000.0,3535852000.0,2707132000.0,
SDCC,An,2015,87928604000.0,163830346000.0,4673360000.0,3291132000.0,
SDCC,S1,2024,82612000000.0,,3503000000.0,1780000000.0,
SDCC,S1,2023,74139000000.0,,3444000000.0,1683000000.0,
SDCC,S1,2022,75537000000.0,,3659000000.0,2516000000.0,
SDCC,S1,2021,60902000000.0,,3846000000.0,2198000000.0,
SDCC,S1,2020,59362000000.0,,2654000000.0,1872000000.0,
SDCC,S1,2019,45413000000.0,,1480000000.0,1235000000.0,
SDCC,S1,2018,44397000000.0,,748000000.0,535000000.0,
SDCC,S1,2017,42688000000.0,,1034000000.0,956000000.0,
SDCC,S1,2016,42927000000.0,,1287000000.0,969000000.0,
SDCC,T1,2024,38253000000.0,,1388000000.0,504000000.0,
SDCC,T1,2023,37114000000.0,,1932000000.0,915000000.0,
SDCC,T1,2022,37080000000.0,,1606000000.0,1050000000.0,
SDCC,T1,2021,28823000000.0,,1600000000.0,827000000.0,
SDCC,T1,2020,27606000000.0,,1361000000.0,794000000.0,
SDCC,T1,2019,21968000000.0,,1172000000.0,828000000.0,
SDCC,T3,2023,120735000000.0,,3430000000.0,2048000000.0,
SDCC,T3,2022,117258000000.0,,5203000000.0,3658000000.0,
SDCC,T3,2021,100302000000.0,,4756000000.0,2981000000.0,
SDCC,T3,2020,93517000000.0,,4733000000.0,3447000000.0,
SDSC,An,2024,85643038000.0,188126016000.0,941676000.0,21068974000.0,
SDSC,An,2023,82623385000.0,157732884000.0,547366000.0,17138527000.0,
SDSC,An,2022,86997124000.0,149633952000.0,722915000.0,10044129000.0,
SDSC,An,2021,88721263000.0,155596245000.0,4291214000.0,13942342000.0,
SDSC,An,2020,84240507000.0,131059140000.0,4569724000.0,13454872000.0,
SDSC,An,2019,88182968000.0,122156696000.0,4093959000.0,9382776000.0,
SDSC,An,2018,89298914000.0,124996474000.0,3835243000.0,10408503000.0,
SDSC,An,2017,90321343000.0,124079641000.0,8063862000.0,13143413000.0,
SDSC,An,2016,85335247000.0,110503029000.0,6252750000.0,10122716000.0,
SDSC,An,2015,83269203000.0,105774171000.0,3314092000.0,7328376000.0,
SDSC,S1,2024,42651885588.0,,-1292591350.0,18609163950.0,
SDSC,S1,2023,43234276500.0,,806572314.0,13562380632.0,
SDSC,S1,2022,44978821308.0,,212543226.0,11892622449.0,
SDSC,S1,2021,45472856721.0,,2087370724.0,12973997419.0,
SDSC,S1,2020,43677805851.0,,1642919997.0,10833088160.0,
SDSC,S1,2019,46792947562.0,,2873177813.0,11768097910.0,
SDSC,S1,2018,46975904930.0,,2889523522.0,8940180112.0,
SDSC,S1,2017,47738152285.0,,4957088305.0,11643459114.0,
SDSC,S1,2016,45003821468.0,,3576368347.0,9527628101.0,
SDSC,T1,2024,21706375000.0,,,-416350000.0,
SDSC,T1,2023,23470387000.0,,,611980000.0,
SDSC,T1,2022,23315913000.0,,,33499000.0,
SDSC,T1,2021,24389039000.0,,,1351793000.0,
SDSC,T1,2020,24283620000.0,,,1101011000.0,
SDSC,T1,2019,24961098000.0,,,1444484000.0,
SDSC,T1,2018,24845928000.0,,,1688040000.0,
SDSC,T1,2017,25007295000.0,,,2269308000.0,
SDSC,T3,2024,61657597000.0,,,17917515000.0,
SDSC,T3,2023,62067879000.0,,,17986871000.0,
SDSC,T3,2022,62837741000.0,,,9857981000.0,
SDSC,T3,2021,65940893000.0,,,12555665000.0,
SDSC,T3,2020,61274209000.0,,,10729325000.0,
SDSC,T3,2019,65056913000.0,,,10571031000.0,
SDSC,T3,2018,66277991000.0,,,7875439000.0,
SDSC,T3,2017,67359827000.0,,,11836623000.0,
SDSC,T3,2016,63482980000.0,,,9113994000.0,
SEMC,An,2023,27874878000.0,30745260000.0,1460429000.0,1012055000.0,
SEMC,An,2022,29602761000.0,32641511000.0,3260942000.0,3857786000.0,
SEMC,An,2021,23056649000.0,22449235000.0,2822884000.0,2383609000.0,
SEMC,An,2020,19629606000.0,18119926000.0,1127531000.0,736547000.0,
SEMC,An,2019,18685566000.0,18107898000.0,1021451000.0,690340000.0,
SEMC,An,2018,19797267000.0,20201694000.0,336187000.0,-74528000.0,
SEMC,An,2017,19774366000.0,20186275000.0,403858000.0,149569000.0,
SEMC,An,2016,17707928000.0,14636111000.0,728416000.0,474085000.0,
SEMC,An,2015,17775341000.0,14849844000.0,1093219000.0,784533000.0,
SEMC,S1,2020,10009000000.0,,542000000.0,408000000.0,
SEMC,S1,2019,9503000000.0,,548000000.0,388000000.0,
SEMC,S1,2018,11029000000.0,,1069000000.0,764000000.0,
SEMC,S1,2017,9739000000.0,,356000000.0,215000000.0,
SEMC,S1,2016,9675000000.0,,722000000.0,545000000.0,
SEMC,T1,2023,7649978666.0,,,855653665.0,
SEMC,T1,2022,6564047101.0,,,620437050.0,
SGBC,An,2024,263207000000.0,3614195000000.0,163484000000.0,101228000000.0,
SGBC,An,2023,253286000000.0,3437669000000.0,147701000000.0,97230000000.0,
SGBC,An,2022,215101000000.0,3345284000000.0,118708000000.0,74612000000.0,
SGBC,An,2021,189096000000.0,3021481000000.0,98446000000.0,67438000000.0,
SGBC,An,2020,164062000000.0,2397195000000.0,83330000000.0,48435000000.0,
SGBC,An,2019,150316000000.0,2152649000000.0,72432000000.0,50253000000.0,
SGBC,An,2018,127970000000.0,1902583000000.0,63454000000.0,41841000000.0,
SGBC,An,2017,112757000000.0,1655348000000.0,55756000000.0,39896000000.0,
SGBC,An,2016,89825000000.0,1421923000000.0,,35430000000.0,
SGBC,An,2015,81250000000.0,1137673000000.0,,27028000000.0,
SGBC,S1,2024,130708000000.0,,77257000000.0,48234000000.0,
SGBC,S1,2023,121661000000.0,,70931000000.0,44454000000.0,
SGBC,S1,2022,103071000000.0,,55740000000.0,28058000000.0,
SGBC,S1,2021,88732000000.0,,46429000000.0,30894000000.0,
SGBC,S1,2020,79037000000.0,,41724000000.0,24052000000.0,
SGBC,S1,2019,71513000000.0,,34746000000.0,23710000000.0,
SGBC,S1,2018,62394000000.0,,32143000000.0,19983000000.0,
SGBC,S1,2017,55707000000.0,,28389000000.0,23488000000.0,
SGBC,S1,2016,46790000000.0,,22025000000.0,18430000000.0,
SGBC,T1,2024,65427000000.0,,,26498000000.0,
SGBC,T1,2023,59476000000.0,,,22509000000.0,
SGBC,T1,2022,49343000000.0,,,18649000000.0,
SGBC,T1,2021,43617000000.0,,,14809000000.0,
SGBC,T1,2020,39884000000.0,,20416000000.0,14134000000.0,
SGBC,T1,2019,32866000000.0,,14619000000.0,9997000000.0,
SGBC,T1,2018,31531000000.0,,,8789000000.0,
SGBC,T1,2017,26824000000.0,,,12029000000.0,
SGBC,T1,2016,22222000000.0,,10449000000.0,7359000000.0,
SGBC,T3,2024,196044000000.0,,,74558000000.0,
SGBC,T3,2023,185297000000.0,,,66696000000.0,
SGBC,T3,2022,154926000000.0,,,47084000000.0,
SGBC,T3,2021,135485000000.0,,,48438000000.0,
SGBC,T3,2020,119324000000.0,,62323000000.0,34646000000.0,
SGBC,T3,2019,108321000000.0,,53695000000.0,36907000000.0,
SGBC,T3,2017,80853000000.0,,,30895000000.0,
SGBC,T3,2016,70578000000.0,,,26642000000.0,
SHEC,An,2024,600707830000.0,207064381000.0,11336979000.0,5353994000.0,
SHEC,An,2023,550696010000.0,168468609000.0,8485512000.0,4011603000.0,
SHEC,An,2022,488901792000.0,119461700000.0,6027152000.0,3548638000.0,
SHEC,An,2021,366643579000.0,101262735000.0,830155000.0,2359623000.0,
SHEC,An,2020,313564390000.0,74596027000.0,-3858364000.0,-4788013000.0,
SHEC,An,2019,354252451000.0,96388502000.0,8088399000.0,5465466000.0,
SHEC,An,2018,347717444000.0,100128117000.0,8041403000.0,5389160000.0,
SHEC,An,2017,311413743000.0,92328185000.0,7593509000.0,5004540000.0,
SHEC,An,2016,271008641000.0,97502448000.0,7131935000.0,4388766000.0,
SHEC,An,2015,276368692000.0,89672964000.0,5347222000.0,3265657000.0,
SHEC,S1,2024,298050000000.0,,5651000000.0,2552000000.0,
SHEC,S1,2023,267630000000.0,,2884000000.0,1168000000.0,
SHEC,S1,2022,225033000000.0,,1925000000.0,889000000.0,
SHEC,S1,2021,180724000000.0,,1971000000.0,1074000000.0,
SHEC,S1,2020,154546000000.0,,2234000000.0,1357000000.0,
SHEC,S1,2019,175658000000.0,,4719000000.0,3278000000.0,
SHEC,S1,2018,171095000000.0,,4315000000.0,3020000000.0,
SHEC,S1,2017,154046000000.0,,3574000000.0,2369000000.0,
SHEC,S1,2016,130183000000.0,,3670000000.0,2308000000.0,
SHEC,T1,2024,149433000000.0,,3032000000.0,1288000000.0,
SHEC,T1,2023,135553000000.0,,1869000000.0,872000000.0,
SHEC,T1,2022,101691000000.0,,1210000000.0,715000000.0,
SHEC,T1,2021,88622000000.0,,1043000000.0,703000000.0,
SHEC,T1,2020,89705000000.0,,1973000000.0,1345000000.0,
SHEC,T1,2019,88179000000.0,,2489000000.0,1655000000.0,
SHEC,T1,2018,84643000000.0,,2208000000.0,1593000000.0,
SHEC,T1,2017,76351000000.0,,1957000000.0,1239000000.0,
SHEC,T3,2024,445544000000.0,,7540000000.0,2851000000.0,
SHEC,T3,2023,398935000000.0,,4508000000.0,1747000000.0,
SHEC,T3,2022,350192000000.0,,2805000000.0,1393000000.0,
SHEC,T3,2021,270061000000.0,,2438000000.0,1287000000.0,
SHEC,T3,2020,233518000000.0,,2801000000.0,1640000000.0,
SHEC,T3,2019,261070000000.0,,5336000000.0,3366000000.0,
SHEC,T3,2016,198481000000.0,,5512000000.0,3620000000.0,
SIBC,An,2024,102763000000.0,1685249000000.0,62635000000.0,50234000000.0,
SIBC,An,2023,95571000000.0,1605875000000.0,56871000000.0,43513000000.0,
SIBC,An,2022,83542000000.0,1499554000000.0,47561000000.0,40090000000.0,
SIBC,An,2021,76532000000.0,1316459000000.0,42042000000.0,34031000000.0,
SIBC,An,2020,74467000000.0,1224290000000.0,41054000000.0,30261000000.0,
SIBC,An,2019,71887000000.0,1099398000000.0,39237000000.0,28057000000.0,
SIBC,An,2018,65941000000.0,1069788000000.0,35360000000.0,23200000000.0,
SIBC,An,2017,56747000000.0,989868000000.0,29211000000.0,22530000000.0,
SIBC,An,2016,50732000000.0,906911000000.0,25318000000.0,17091000000.0,
SIBC,An,2015,43685000000.0,747276000000.0,21504000000.0,14812000000.0,
SIBC,S1,2024,49767000000.0,1604810000000.0,31013000000.0,25610000000.0,
SIBC,S1,2023,46593000000.0,1557434000000.0,28255000000.0,24193000000.0,
SIBC,S1,2022,43477000000.0,1453331000000.0,25603000000.0,22811000000.0,
SIBC,S1,2021,39200000000.0,1224000000000.0,21800000000.0,19000000000.0,
SIBC,S1,2020,35900000000.0,1167600000000.0,19400000000.0,15000000000.0,
SIBC,S1,2019,33294000000.0,1082337000000.0,17087000000.0,12698000000.0,
SIBC,S1,2018,34372000000.0,968532000000.0,18932000000.0,12632000000.0,
SIBC,S1,2017,28308000000.0,,14548000000.0,9633000000.0,
SIBC,S1,2016,24269000000.0,,11805000000.0,8256000000.0,
SIBC,T1,2024,23700000000.0,,,12300000000.0,
SIBC,T1,2023,23200000000.0,,14200000000.0,11600000000.0,
SIBC,T1,2022,21827000000.0,,13213000000.0,12273000000.0,
SIBC,T1,2021,21219000000.0,,12791000000.0,11180000000.0,
SIBC,T1,2020,19193000000.0,,11096000000.0,8409000000.0,
SIBC,T1,2019,15824000000.0,,7773000000.0,5921000000.0,
SIBC,T1,2018,16379000000.0,,8739000000.0,7383000000.0,
SIBC,T1,2017,13578000000.0,,6713000000.0,6047000000.0,
SIBC,T1,2016,12017000000.0,,,4427000000.0,
SIBC,T3,2024,75700000000.0,,,38600000000.0,
SIBC,T3,2023,73300000000.0,,,36200000000.0,
SIBC,T3,2022,63000000000.0,,36000000000.0,31100000000.0,
SIBC,T3,2021,57300000000.0,,31500000000.0,26600000000.0,
SIBC,T3,2020,56100000000.0,,30700000000.0,23200000000.0,
SIBC,T3,2019,51961000000.0,,26937000000.0,20859000000.0,
SIBC,T3,2018,48576000000.0,,21786000000.0,16340000000.0,
SIBC,T3,2017,42775000000.0,,20632000000.0,16161000000.0,
SIBC,T3,2016,35898000000.0,,,12929000000.0,
SICC,An,2023,701091562.0,,,19245083.0,
SICC,An,2022,1138173867.0,,,-39949556.0,
SICC,An,2021,1380986108.0,4154276593.0,53198530.0,119234795.0,
SICC,An,2020,2359881248.0,4087383318.0,109049980.0,109826095.0,
SICC,An,2019,1856990827.0,3925048002.0,163015925.0,2350841.0,
SICC,An,2018,1393219028.0,3933301419.0,103323999.0,989401440.0,
SICC,An,2017,1105303043.0,3680132932.0,129788224.0,100567494.0,
SICC,An,2016,1936644069.0,3576424374.0,194461430.0,200831393.0,
SICC,An,2015,861192787.0,1521953318.0,176248418.0,434869656.0,
SICC,S1,2019,1252772454.0,,,120022240.0,
SICC,S1,2018,520028946.0,,,-220526336.0,
SIVC,An,2023,8512305646.0,15698401816.0,824518419.0,895708500.0,
SIVC,An,2022,8688869897.0,15914219225.0,339115809.0,402747322.0,
SIVC,An,2021,7647961956.0,15721786357.0,507833300.0,727412737.0,
SIVC,An,2020,6348743028.0,15836388054.0,-2518217382.0,-2462719856.0,
SIVC,An,2019,7170432956.0,17351927849.0,-737217856.0,-26523307.0,
SIVC,An,2018,7446826835.0,18031095309.0,-13346446.0,-81836547.0,
SIVC,An,2017,7530357170.0,18479955915.0,-974423080.0,-990908826.0,
SIVC,An,2016,7587239092.0,16984520334.0,-121898110.0,69103740.0,
SIVC,An,2015,8064657885.0,12451723148.0,517800232.0,355537679.0,
SIVC,S1,2023,4028251000.0,,337875000.0,221552000.0,
SIVC,S1,2022,4547165000.0,,-116710000.0,-93917000.0,
SIVC,S1,2021,3510809000.0,,70081000.0,184587000.0,
SIVC,S1,2020,3303060000.0,,-226184000.0,-112006000.0,
SIVC,S1,2019,3494373000.0,,-190249000.0,147052000.0,
SIVC,S1,2018,3665251000.0,,-3582000.0,-132691000.0,
SIVC,S1,2017,3614798000.0,,-392864000.0,-477135000.0,
SIVC,S1,2016,3986507000.0,,409643000.0,249238000.0,
SIVC,T1,2023,1964095000.0,,,,
SIVC,T1,2022,2267713000.0,,,,
SIVC,T1,2021,1692497000.0,,,59642000.0,
SIVC,T1,2020,1759428000.0,,,-84337000.0,
SIVC,T1,2019,1696005000.0,,,-238175000.0,
SIVC,T3,2021,5410704000.0,,,514515000.0,
SIVC,T3,2020,4780460000.0,,,-241666000.0,
SIVC,T3,2019,5242073000.0,,,-395652000.0,
SLBC,An,2024,309722000000.0,307546000000.0,34735000000.0,21472000000.0,
SLBC,An,2023,311395000000.0,327698000000.0,16807000000.0,15078000000.0,
SLBC,An,2022,281880000000.0,334102000000.0,7112000000.0,1217000000.0,
SLBC,An,2021,299269000000.0,316350000000.0,35605000000.0,22020000000.0,
SLBC,An,2020,229359000000.0,294111000000.0,27415000000.0,17520000000.0,
SLBC,An,2019,225004000000.0,275982000000.0,17267000000.0,13095000000.0,
SLBC,An,2018,202816000000.0,271179000000.0,7107000000.0,1305000000.0,
SLBC,An,2017,193372000000.0,258729000000.0,7642000000.0,4250000000.0,
SLBC,An,2016,191441000000.0,179908000000.0,36558000000.0,27563000000.0,
SLBC,An,2015,184089000000.0,191090000000.0,29798000000.0,22619000000.0,
SLBC,S1,2024,147598271931.0,,15861021336.0,10162815766.0,
SLBC,S1,2023,137319580056.0,,8402496312.0,11070893039.0,
SLBC,S1,2022,120879940230.0,,6274142657.0,3153010872.0,
SLBC,S1,2021,123136324339.0,,23381802182.0,15607682718.0,
SLBC,S1,2020,87415281978.0,,11818496656.0,7771415742.0,
SLBC,S1,2019,93833656897.0,,12095557744.0,8782797292.0,
SLBC,S1,2018,87585803351.0,,6388878374.0,3430863192.0,
SLBC,S1,2017,88536252421.0,,10401361195.0,7320593829.0,
SLBC,S1,2016,83560894010.0,,19627108033.0,14695291199.0,
SMBC,An,2024,229061000000.0,163113000000.0,12036000000.0,8698000000.0,
SMBC,An,2023,247646000000.0,183993000000.0,28583000000.0,17255000000.0,
SMBC,An,2022,276854000000.0,164780000000.0,13808000000.0,9421000000.0,
SMBC,An,2021,139353000000.0,107351000000.0,13649000000.0,8623000000.0,
SMBC,An,2020,102670000000.0,72061000000.0,14102000000.0,9396000000.0,
SMBC,An,2019,116253000000.0,97322000000.0,950000000.0,58000000.0,
SMBC,An,2018,134198000000.0,99817000000.0,11376000000.0,7877000000.0,
SMBC,An,2017,90262000000.0,89093000000.0,11235000000.0,7506000000.0,
SMBC,An,2016,92255000000.0,83466000000.0,9180000000.0,6860000000.0,
SMBC,An,2015,133378000000.0,76217000000.0,8963000000.0,5535000000.0,
SMBC,S1,2024,132360282554.0,,5492894856.0,4200124020.0,
SMBC,S1,2023,133962664214.0,,11737099721.0,7699059159.0,
SMBC,S1,2022,113553407895.0,,7562946159.0,5244295058.0,
SMBC,S1,2021,49038000000.0,,6651000000.0,4178000000.0,
SMBC,S1,2020,49350631893.0,,3731939511.0,2562000000.0,
SMBC,S1,2019,39487263276.0,,-1257651633.0,,
SMBC,S1,2018,59572460712.0,,4905684779.0,,
SMBC,S1,2017,43422458921.0,,6193995170.0,3804291598.0,
SMBC,S1,2016,51144126038.0,,3800029867.0,2894750425.0,
SMBC,T1,2024,70179117404.0,,,2922294656.0,
SMBC,T1,2023,72331099642.0,,,2553553117.0,
SMBC,T1,2022,43568876818.0,,,660631982.0,
SMBC,T1,2021,20136704659.0,,,2584203130.0,
SMBC,T1,2020,31499333141.0,,,1729362767.0,
SMBC,T1,2019,11156239620.0,,,-1425881610.0,
SMBC,T1,2018,29697313848.0,,,2535703811.0,
SMBC,T1,2017,23105709930.0,,,2953173164.0,
SMBC,T1,2016,20263464075.0,,,-2302543371.0,
SMBC,T3,2024,180962000000.0,,,5375000000.0,
SMBC,T3,2023,179523000000.0,,,12165000000.0,
SMBC,T3,2022,194788000000.0,,,6465000000.0,
SMBC,T3,2021,85418000000.0,,,6360000000.0,
SMBC,T3,2020,79550000000.0,,,5959000000.0,
SMBC,T3,2019,76826000000.0,,135000000.0,-701000000.0,
SMBC,T3,2018,93058000000.0,,7663000000.0,5401000000.0,
SMBC,T3,2017,63328000000.0,,7295000000.0,4588000000.0,
SMBC,T3,2016,72754000000.0,,4847000000.0,3756000000.0,
SNTS,An,2024,1776443000000.0,3105287000000.0,619524000000.0,393662000000.0,
SNTS,An,2023,1620701000000.0,2573858000000.0,515709000000.0,331748000000.0,
SNTS,An,2022,1455049000000.0,2252192000000.0,437059000000.0,278912000000.0,
SNTS,An,2021,1334874000000.0,2063844000000.0,399655000000.0,252459000000.0,
SNTS,An,2020,1206086000000.0,1896874000000.0,339082000000.0,201272000000.0,
SNTS,An,2019,1179224000000.0,1823012000000.0,316748000000.0,195343000000.0,
SNTS,An,2018,1098698000000.0,1676180000000.0,307611000000.0,187091000000.0,
SNTS,An,2017,972905000000.0,1595664000000.0,307787000000.0,202186000000.0,
SNTS,An,2016,905036000000.0,1391301000000.0,323158000000.0,215880000000.0,
SNTS,An,2015,863291000000.0,1213066000000.0,327790000000.0,221089000000.0,
SNTS,S1,2024,877697000000.0,,301923000000.0,192637000000.0,
SNTS,S1,2023,794126000000.0,,227745000000.0,148594000000.0,
SNTS,S1,2022,713367000000.0,,205158000000.0,130311000000.0,
SNTS,S1,2021,641987000000.0,,190736000000.0,118861000000.0,
SNTS,S1,2020,587309000000.0,,155431000000.0,89876000000.0,
SNTS,S1,2019,541997000000.0,,157426000000.0,93818000000.0,
SNTS,S1,2018,506370000000.0,,159081000000.0,104512000000.0,
SNTS,S1,2017,483551000000.0,,165941000000.0,111424000000.0,
SNTS,S1,2016,438798000000.0,,165148000000.0,109970000000.0,
SNTS,T1,2024,425400000000.0,,,96600000000.0,
SNTS,T1,2023,384700000000.0,,,82700000000.0,
SNTS,T1,2022,350400000000.0,,,62700000000.0,
SNTS,T1,2021,314200000000.0,,,55000000000.0,
SNTS,T1,2020,274100000000.0,,,46400000000.0,
SNTS,T1,2019,270100000000.0,,,49800000000.0,
SNTS,T3,2024,1319000000000.0,,,288900000000.0,
SNTS,T3,2023,1201500000000.0,,,240600000000.0,
SNTS,T3,2022,1080000000000.0,,,200300000000.0,
SNTS,T3,2021,984500000000.0,,,189300000000.0,
SNTS,T3,2020,895000000000.0,,,140000000000.0,
SNTS,T3,2019,820000000000.0,,,143400000000.0,
SOGC,An,2024,89415277000.0,88962049000.0,18383382000.0,13110790000.0,
SOGC,An,2023,73448349000.0,88987010000.0,7678013000.0,5270303000.0,
SOGC,An,2022,93883932000.0,93857925000.0,21852242000.0,15652984000.0,
SOGC,An,2021,83074087000.0,97008610000.0,20581153000.0,14728280000.0,
SOGC,An,2020,66481138000.0,92061584000.0,11218699000.0,7652579000.0,
SOGC,An,2019,61389413000.0,87399032000.0,6815007000.0,4520355000.0,
SOGC,An,2018,56700298000.0,86506526000.0,4418294000.0,2977497000.0,
SOGC,An,2017,70043206000.0,87393833000.0,14682214000.0,10427997000.0,
SOGC,An,2016,56226765000.0,86500195000.0,8391781000.0,6157146000.0,
SOGC,An,2015,53473814000.0,82035084000.0,8689545000.0,5993089000.0,
SOGC,S1,2024,36434163562.0,,5864166470.0,4073616572.0,
SOGC,S1,2023,37803101787.0,,5180901506.0,3773984201.0,
SOGC,S1,2022,50187543357.0,,13153782977.0,9780599265.0,
SOGC,S1,2021,40050101665.0,,10149653389.0,7537287459.0,
SOGC,S1,2020,33494079081.0,,5242361797.0,3683155901.0,
